Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Justine,2022-06-30 20:36:12,00:29:59,,Nouvelle École: Saison 1: Les clips (Épisode 6),,Firefox PC (Cadmium),00:40:34,00:40:34,FR (France)
Justine,2022-06-30 20:16:27,00:07:00,,Umbrella Academy: Saison 2: Un dîner léger (Épisode 6),,Firefox PC (Cadmium),00:23:46,Not latest view,FR (France)
Justine,2022-06-30 20:16:07,00:00:17,,Umbrella Academy: Saison 2: Les Douze Magnifiques (Épisode 4),,Firefox PC (Cadmium),00:00:30,00:00:30,FR (France)
Justine,2022-06-30 20:15:57,00:00:01,,Umbrella Academy: Saison 2: Les Douze Magnifiques (Épisode 4),,Firefox PC (Cadmium),00:00:13,Not latest view,FR (France)
Justine,2022-06-30 18:14:53,00:00:02,,Umbrella Academy: Saison 2: Les Douze Magnifiques (Épisode 4),,Firefox PC (Cadmium),00:00:12,Not latest view,FR (France)
Justine,2022-06-30 17:28:43,00:46:05,,Umbrella Academy: Saison 2: Les Suédois (Épisode 3),,Firefox PC (Cadmium),00:46:03,00:46:03,FR (France)
Justine,2022-06-30 16:36:17,00:10:14,,The Royals: Saison 4: La vérité nous rendra libres (Épisode 2),,Firefox PC (Cadmium),00:20:35,Not latest view,FR (France)
Justine,2022-06-30 15:53:23,00:06:07,,The Royals: Saison 4: La vérité nous rendra libres (Épisode 2),,Firefox PC (Cadmium),00:10:20,Not latest view,FR (France)
Justine,2022-06-30 15:25:26,00:27:56,,The Royals: Saison 4: Le pouvoir des mots (Épisode 1),,Firefox PC (Cadmium),00:43:13,00:43:13,FR (France)
Justine,2022-06-30 15:10:54,00:14:31,,The Royals: Saison 3: Longue vie au roi Robert (Épisode 10),,Firefox PC (Cadmium),00:43:09,00:43:09,FR (France)
Justine,2022-06-30 15:10:02,00:00:06,,The Royals: Saison 3: Longue vie au roi Robert (Épisode 10),,Firefox PC (Cadmium),00:21:24,Not latest view,FR (France)
Justine,2022-06-29 21:25:00,00:10:29,Autoplayed: user action: None; ,Nouvelle École: Saison 1: Les clips (Épisode 6),,Firefox PC (Cadmium),00:10:35,Not latest view,FR (France)
Justine,2022-06-29 20:40:54,00:44:05,,Nouvelle École: Saison 1: Les battles : 1 contre 1 (Épisode 5),,Firefox PC (Cadmium),00:44:05,00:44:05,FR (France)
Justine,2022-06-29 20:40:41,00:00:02,,The Royals: Saison 3: Longue vie au roi Robert (Épisode 10),,Firefox PC (Cadmium),00:21:17,Not latest view,FR (France)
Justine,2022-06-29 05:40:17,00:13:33,Autoplayed: user action: None; ,The Royals: Saison 3: Longue vie au roi Robert (Épisode 10),,Firefox PC (Cadmium),00:21:15,Not latest view,FR (France)
Justine,2022-06-29 05:12:13,00:28:01,,The Royals: Saison 3: L'heure du sacre (Épisode 9),,Firefox PC (Cadmium),00:43:10,00:43:10,FR (France)
Justine,2022-06-29 05:05:08,00:07:04,,The Royals: Saison 3: Une journée entre tigres (Épisode 8),,Firefox PC (Cadmium),00:43:07,00:43:07,FR (France)
Justine,2022-06-28 21:21:41,00:44:02,,Umbrella Academy: Saison 2: Les Frankel (Épisode 2),,Chrome PC (Cadmium),00:46:09,00:46:09,FR (France)
Justine,2022-06-28 21:21:26,00:00:12,,Umbrella Academy: Saison 2: Retour à la case départ (Épisode 1),,Chrome PC (Cadmium),00:35:31,00:35:31,FR (France)
Justine,2022-06-28 21:05:00,00:32:58,,The Royals: Saison 3: Une journée entre tigres (Épisode 8),,Firefox PC (Cadmium),00:36:02,Not latest view,FR (France)
Justine,2022-06-28 17:16:09,00:01:23,Autoplayed: user action: None; ,The Royals: Saison 3: Une journée entre tigres (Épisode 8),,Firefox PC (Cadmium),00:03:04,Not latest view,FR (France)
Justine,2022-06-28 15:34:57,00:26:05,,The Royals: Saison 3: Coup pour coup (Épisode 7),,Firefox PC (Cadmium),00:43:11,00:43:11,FR (France)
Justine,2022-06-27 22:19:23,00:34:59,,Umbrella Academy: Saison 2: Retour à la case départ (Épisode 1),,Chrome PC (Cadmium),00:35:18,Not latest view,FR (France)
Justine,2022-06-27 21:31:17,00:45:22,,Umbrella Academy: Saison 1: Le Violon blanc (Épisode 10),,Chrome PC (Cadmium),00:45:31,00:45:31,FR (France)
Justine,2022-06-27 20:52:19,00:36:01,,Umbrella Academy: Saison 1: Changements (Épisode 9),,Chrome PC (Cadmium),00:43:27,00:43:27,FR (France)
Justine,2022-06-27 19:41:23,00:00:18,,Umbrella Academy: Saison 1: Changements (Épisode 9),,Chrome PC (Cadmium),00:06:18,Not latest view,FR (France)
Justine,2022-06-27 19:28:54,00:05:51,,Umbrella Academy: Saison 1: Changements (Épisode 9),,Chrome PC (Cadmium),00:06:00,Not latest view,FR (France)
Justine,2022-06-27 18:41:51,00:46:50,,Umbrella Academy: Saison 1: J'ai entendu une rumeur (Épisode 8),,Chrome PC (Cadmium),00:49:42,00:49:42,FR (France)
Justine,2022-06-27 16:43:07,00:06:37,,The Royals: Saison 3: Coup pour coup (Épisode 7),,Firefox PC (Cadmium),00:09:23,Not latest view,FR (France)
Justine,2022-06-27 16:09:17,00:33:48,,The Royals: Saison 3: Noël au palais (Épisode 6),,Firefox PC (Cadmium),00:43:07,00:43:07,FR (France)
Justine,2022-06-27 15:28:13,00:33:35,,The Royals: Saison 3: Né pour rattraper le coup (Épisode 5),,Firefox PC (Cadmium),00:43:07,00:43:07,FR (France)
Justine,2022-06-27 15:08:06,00:13:12,,The Royals: Saison 3: Le retour de feu notre frère (Épisode 4),,Firefox PC (Cadmium),00:43:08,00:43:08,FR (France)
Justine,2022-06-27 15:07:32,00:00:13,,The Royals: Saison 2: Eh bien ? Cet être a-t-il reparu cette nuit ? (Épisode 4),,Firefox PC (Cadmium),00:01:07,00:01:07,FR (France)
Justine,2022-06-27 15:07:12,00:00:07,,The Royals: Saison 2: Eh bien ? Cet être a-t-il reparu cette nuit ? (Épisode 4),,Firefox PC (Cadmium),00:00:07,Not latest view,FR (France)
Justine,2022-06-27 05:33:39,00:20:40,Autoplayed: user action: None; ,The Royals: Saison 3: Le retour de feu notre frère (Épisode 4),,Firefox PC (Cadmium),00:26:43,Not latest view,FR (France)
Justine,2022-06-27 05:15:49,00:17:48,,"The Royals: Saison 3: Oui, c'est là que le bât blesse (Épisode 3)",,Firefox PC (Cadmium),00:43:06,00:43:06,FR (France)
Justine,2022-06-26 21:55:16,00:51:21,,Umbrella Academy: Saison 1: Le jour que l'on regrette (Épisode 7),,Chrome PC (Cadmium),00:54:55,00:54:55,FR (France)
Justine,2022-06-26 21:21:16,00:19:15,,"The Royals: Saison 3: Oui, c'est là que le bât blesse (Épisode 3)",,Firefox PC (Cadmium),00:25:18,Not latest view,FR (France)
Justine,2022-06-26 21:01:29,00:51:46,,Umbrella Academy: Saison 1: Le jour que l'on attend (Épisode 6),,Chrome PC (Cadmium),00:56:07,00:56:07,FR (France)
Justine,2022-06-26 20:35:53,00:33:40,,The Royals: Saison 3: Emporté par la nature dans l'éternité (Épisode 2),,Firefox PC (Cadmium),00:43:07,00:43:07,FR (France)
Justine,2022-06-26 20:02:47,00:58:04,,Umbrella Academy: Saison 1: Numéro Cinq (Épisode 5),,Chrome PC (Cadmium),00:58:14,00:58:14,FR (France)
Justine,2022-06-26 20:02:18,00:33:34,,The Royals: Saison 3: Ensemble en notre propre mémoire (Épisode 1),,Firefox PC (Cadmium),00:43:08,00:43:08,FR (France)
Justine,2022-06-26 19:28:24,00:33:36,,The Royals: Saison 2: Le serpent dont la morsure tua ton père (Épisode 10),,Firefox PC (Cadmium),00:43:11,00:43:11,FR (France)
Justine,2022-06-26 19:06:24,00:54:57,,Umbrella Academy: Saison 1: L'homme sur la Lune (Épisode 4),,Chrome PC (Cadmium),00:54:57,00:54:57,FR (France)
Justine,2022-06-26 19:06:18,00:00:03,,Umbrella Academy: Saison 1: Extra ordinaire (Épisode 3),,Chrome PC (Cadmium),00:53:18,00:53:18,FR (France)
Justine,2022-06-26 18:10:27,00:33:30,,The Royals: Saison 2: Intimidation (Épisode 9),,Firefox PC (Cadmium),00:43:13,00:43:13,FR (France)
Justine,2022-06-26 17:28:09,00:33:17,,The Royals: Saison 2: Souviens-toi de tous mes péchés (Épisode 8),,Firefox PC (Cadmium),00:43:14,00:43:14,FR (France)
Justine,2022-06-26 17:13:48,00:09:11,,The Royals: Saison 2: Une journée avec ma mère (Épisode 7),,Firefox PC (Cadmium),00:43:11,00:43:11,FR (France)
Justine,2022-06-26 15:32:37,00:25:29,,The Royals: Saison 2: Une journée avec ma mère (Épisode 7),,Firefox PC (Cadmium),00:33:59,Not latest view,FR (France)
Justine,2022-06-26 14:59:29,00:33:09,,The Royals: Saison 2: Quand la vérité se tait (Épisode 6),,Firefox PC (Cadmium),00:43:13,00:43:13,FR (France)
Justine,2022-06-26 14:18:37,00:33:25,,The Royals: Saison 2: Le fantôme qui me hante (Épisode 5),,Firefox PC (Cadmium),00:43:10,00:43:10,FR (France)
Justine,2022-06-26 13:53:26,00:25:05,,The Royals: Saison 2: Eh bien ? Cet être a-t-il reparu cette nuit ? (Épisode 4),,Firefox PC (Cadmium),00:43:11,Not latest view,FR (France)
Justine,2022-06-24 21:36:41,00:53:05,Autoplayed: user action: None; ,Umbrella Academy: Saison 1: Extra ordinaire (Épisode 3),,Chrome PC (Cadmium),00:53:15,Not latest view,FR (France)
Justine,2022-06-24 20:41:13,00:55:28,,Umbrella Academy: Saison 1: Cours ! (Épisode 2),,Chrome PC (Cadmium),00:55:39,00:55:39,FR (France)
Justine,2022-06-24 19:43:19,00:57:28,,Umbrella Academy: Saison 1: On ne se voit qu'aux mariages et aux enterrements (Épisode 1),,Chrome PC (Cadmium),00:57:27,00:57:27,FR (France)
Justine,2022-06-24 05:41:13,00:10:11,,The Royals: Saison 2: Eh bien ? Cet être a-t-il reparu cette nuit ? (Épisode 4),,Firefox PC (Cadmium),00:11:52,Not latest view,FR (France)
Justine,2022-06-23 21:06:33,00:00:34,Autoplayed: user action: None; ,The Royals: Saison 2: Eh bien ? Cet être a-t-il reparu cette nuit ? (Épisode 4),,Firefox PC (Cadmium),00:01:40,Not latest view,FR (France)
Justine,2022-06-23 20:31:42,00:28:08,,The Royals: Saison 2: Le grain de sable (Épisode 3),,Firefox PC (Cadmium),00:43:12,00:43:12,FR (France)
Justine,2022-06-23 17:51:39,00:10:39,,The Royals: Saison 2: Le grain de sable (Épisode 3),,Firefox PC (Cadmium),00:15:03,Not latest view,FR (France)
Justine,2022-06-23 17:49:01,00:02:36,,"The Royals: Saison 2: Couronne, et tendance (Épisode 2)",,Firefox PC (Cadmium),00:43:07,00:43:07,FR (France)
Justine,2022-06-23 15:49:34,00:15:58,,"The Royals: Saison 2: Couronne, et tendance (Épisode 2)",,Firefox PC (Cadmium),00:40:31,Not latest view,FR (France)
Justine,2022-06-23 05:39:21,00:18:19,,"The Royals: Saison 2: Couronne, et tendance (Épisode 2)",,Firefox PC (Cadmium),00:24:32,Not latest view,FR (France)
Justine,2022-06-23 05:25:22,00:13:55,,The Royals: Saison 2: Ça ne peut pas aller en s'améliorant (Épisode 1),,Firefox PC (Cadmium),00:43:09,00:43:09,FR (France)
Justine,2022-06-22 20:36:47,00:19:19,,The Royals: Saison 2: Ça ne peut pas aller en s'améliorant (Épisode 1),,Firefox PC (Cadmium),00:25:46,Not latest view,FR (France)
Justine,2022-06-22 19:58:35,00:36:00,,The Royals: Saison 1: Nos volontés et nos destins vont tellement en sens contraire (Épisode 10),,Firefox PC (Cadmium),00:46:39,00:46:39,FR (France)
Justine,2022-06-22 19:26:02,00:32:31,,The Royals: Saison 1: Il y avait dans mon cœur une sorte de combat (Épisode 9),,Firefox PC (Cadmium),00:41:51,00:41:51,FR (France)
Justine,2022-06-22 18:52:41,00:33:14,,The Royals: Saison 1: Le grand homme à terre (Épisode 8),,Firefox PC (Cadmium),00:43:11,00:43:11,FR (France)
Justine,2022-06-22 16:32:26,00:00:19,Autoplayed: user action: None; ,The Royals: Saison 1: Le grand homme à terre (Épisode 8),,Firefox PC (Cadmium),00:01:40,Not latest view,FR (France)
Justine,2022-06-22 15:28:19,00:42:01,,The Royals: Saison 1: La sagesse d'un roi (Épisode 7),,Firefox PC (Cadmium),00:43:10,00:43:10,FR (France)
Justine,2022-06-21 15:41:49,00:00:04,,The Royals: Saison 1: La sagesse d'un roi (Épisode 7),,Firefox PC (Cadmium),00:01:09,Not latest view,FR (France)
Justine,2022-06-21 05:56:34,00:00:03,Autoplayed: user action: None; ,The Royals: Saison 1: La sagesse d'un roi (Épisode 7),,Firefox PC (Cadmium),00:01:05,Not latest view,FR (France)
Justine,2022-06-21 05:43:59,00:12:34,,The Royals: Saison 1: L'inconstance et les outrages de la fortune (Épisode 6),,Firefox PC (Cadmium),00:43:20,00:43:20,FR (France)
Justine,2022-06-20 18:06:01,00:22:17,,The Royals: Saison 1: L'inconstance et les outrages de la fortune (Épisode 6),,Firefox PC (Cadmium),00:30:46,Not latest view,FR (France)
Justine,2022-06-20 05:47:04,00:05:59,Autoplayed: user action: None; ,The Royals: Saison 1: L'inconstance et les outrages de la fortune (Épisode 6),,Firefox PC (Cadmium),00:08:28,Not latest view,FR (France)
Justine,2022-06-20 05:22:42,00:24:20,,The Royals: Saison 1: Dévoile sa beauté à la lune (Épisode 5),,Firefox PC (Cadmium),00:41:33,00:41:33,FR (France)
Justine,2022-06-19 21:19:57,00:12:54,,The Royals: Saison 1: Dévoile sa beauté à la lune (Épisode 5),,Firefox PC (Cadmium),00:17:12,Not latest view,FR (France)
Justine,2022-06-19 20:35:30,00:32:56,,The Royals: Saison 1: Suave mais sans durée (Épisode 4),,Firefox PC (Cadmium),00:42:17,00:42:17,FR (France)
Justine,2022-06-19 20:00:54,00:33:51,,"The Royals: Saison 1: Nous sommes des effigies, ou de simples bêtes (Épisode 3)",,Firefox PC (Cadmium),00:43:20,00:43:20,FR (France)
Justine,2022-06-19 19:27:29,00:33:24,,The Royals: Saison 1: Les enfants du printemps (Épisode 2),,Firefox PC (Cadmium),00:43:08,00:43:08,FR (France)
Justine,2022-06-19 17:57:45,00:44:48,,The Royals: Saison 1: Faites-vous reconnaître vous-même (Épisode 1),,Firefox PC (Cadmium),00:55:59,00:55:59,FR (France)
Justine,2022-06-19 17:54:49,00:02:45,,Love & Anarchy: Saison 2: Jägerstedt Publishing (Épisode 2),,Firefox PC (Cadmium),00:02:55,00:02:55,FR (France)
Justine,2022-06-19 17:49:37,00:05:09,,Love & Anarchy: Saison 2: Tout est différent maintenant (Épisode 1),,Firefox PC (Cadmium),00:33:12,00:33:12,FR (France)
Justine,2022-06-19 17:37:10,00:11:02,,La Défense Lincoln: Saison 1: Le verdict du plomb (Épisode 10),,Firefox PC (Cadmium),00:52:53,00:52:53,FR (France)
Justine,2022-06-19 17:01:21,00:29:55,,La Défense Lincoln: Saison 1: Le verdict du plomb (Épisode 10),,Firefox PC (Cadmium),00:39:36,Not latest view,FR (France)
Justine,2022-06-19 16:19:50,00:33:39,,La Défense Lincoln: Saison 1: La vallée de l'étrange (Épisode 9),,Firefox PC (Cadmium),00:52:17,00:52:17,FR (France)
Justine,2022-06-19 16:18:37,00:00:01,,Love & Anarchy: Saison 2: Tout est différent maintenant (Épisode 1),,Firefox PC (Cadmium),00:28:03,Not latest view,FR (France)
Justine,2022-06-16 22:11:32,00:22:29,,Love & Anarchy: Saison 2: Tout est différent maintenant (Épisode 1),,Firefox PC (Cadmium),00:28:01,Not latest view,FR (France)
Justine,2022-06-15 15:30:58,00:00:01,,Floor Is Lava: Saison 1: Le sous-sol : niveau 1 (Épisode 1),,Firefox PC (Cadmium),00:03:11,00:03:11,FR (France)
Justine,2022-06-14 18:44:00,00:00:01,,Floor Is Lava: Saison 1: Le sous-sol : niveau 1 (Épisode 1),,Firefox PC (Cadmium),00:03:10,Not latest view,FR (France)
Justine,2022-06-14 18:40:22,00:03:03,,Floor Is Lava: Saison 1: Le sous-sol : niveau 1 (Épisode 1),,Firefox PC (Cadmium),00:03:09,Not latest view,FR (France)
Justine,2022-06-14 18:38:46,00:01:35,,Floor Is Lava: Saison 2: Plus brûlants que la lave (Épisode 5),,Firefox PC (Cadmium),00:32:10,00:32:10,FR (France)
Justine,2022-06-14 15:21:45,00:01:54,,Floor Is Lava: Saison 2: Plus brûlants que la lave (Épisode 5),,Firefox PC (Cadmium),00:30:34,Not latest view,FR (France)
Justine,2022-06-14 13:40:21,00:28:33,,Floor Is Lava: Saison 2: Plus brûlants que la lave (Épisode 5),,Firefox PC (Cadmium),00:28:39,Not latest view,FR (France)
Justine,2022-06-14 13:08:06,00:32:14,,Floor Is Lava: Saison 2: Il était un volcan (Épisode 4),,Firefox PC (Cadmium),00:32:21,00:32:21,FR (France)
Justine,2022-06-14 12:36:32,00:31:20,,Floor Is Lava: Saison 2: Les Mamans contre les Papas (Épisode 3),,Firefox PC (Cadmium),00:31:15,00:31:15,FR (France)
Justine,2022-06-14 12:06:21,00:30:10,,"Floor Is Lava: Saison 2: Kickballers, Pros de la barre et Ceintures noires (Épisode 2)",,Firefox PC (Cadmium),00:30:17,00:30:17,FR (France)
Justine,2022-06-14 11:32:13,00:34:06,,Floor Is Lava: Saison 2: Le retour des Triplés Virzi (Épisode 1),,Firefox PC (Cadmium),00:34:06,00:34:06,FR (France)
Justine,2022-06-14 11:30:38,00:00:01,Has branched playback; Autoplayed: user action: User_Interaction; ,Trivia Quest: Saison 1: À corps perdu (Épisode 3),,Firefox PC (Cadmium),00:00:07,00:00:07,FR (France)
Justine,2022-06-14 11:26:09,00:04:22,Has branched playback; ,Trivia Quest: Saison 1: Pop FM (Épisode 2),,Firefox PC (Cadmium),00:17:13,00:17:13,FR (France)
Justine,2022-06-14 11:16:57,00:09:01,Has branched playback; ,Trivia Quest: Saison 1: Faux raccord (Épisode 1),,Firefox PC (Cadmium),00:17:14,00:17:14,FR (France)
Justine,2022-06-14 11:16:50,00:00:04,Has branched playback; ,Trivia Quest: Saison 1: Mon bébé (Épisode 9),,Firefox PC (Cadmium),00:00:10,00:00:10,FR (France)
Justine,2022-06-14 11:12:05,00:04:37,Has branched playback; ,Trivia Quest: Saison 1: Joueur 1 (Épisode 8),,Firefox PC (Cadmium),00:17:12,00:17:12,FR (France)
Justine,2022-06-13 21:14:56,00:34:56,,Nouvelle École: Saison 1: Les freestyles (Épisode 4),,Firefox PC (Cadmium),00:35:02,00:35:02,FR (France)
Justine,2022-06-13 20:33:46,00:41:06,,Nouvelle École: Saison 1: Face au jury (Épisode 3),,Firefox PC (Cadmium),00:41:46,00:41:46,FR (France)
Justine,2022-06-13 20:33:18,00:00:01,Has branched playback; Autoplayed: user action: User_Interaction; ,Trivia Quest: Saison 1: Joueur 1 (Épisode 8),,Firefox PC (Cadmium),00:00:07,Not latest view,FR (France)
Justine,2022-06-13 20:23:41,00:09:20,Has branched playback; ,Trivia Quest: Saison 1: Quelle merveille (Épisode 7),,Firefox PC (Cadmium),00:17:25,00:17:25,FR (France)
Justine,2022-06-13 20:13:06,00:04:51,Has branched playback; ,Trivia Quest: Saison 1: Le grand amour (Épisode 6),,Firefox PC (Cadmium),00:17:12,00:17:12,FR (France)
Justine,2022-06-13 20:12:53,00:00:02,,Nouvelle École: Saison 1: Face au jury (Épisode 3),,Firefox PC (Cadmium),00:00:02,Not latest view,FR (France)
Justine,2022-06-12 21:40:26,00:01:00,Autoplayed: user action: None; ,Nouvelle École: Saison 1: Face au jury (Épisode 3),,Firefox PC (Cadmium),00:01:07,Not latest view,FR (France)
Justine,2022-06-12 20:58:00,00:42:25,,Nouvelle École: Saison 1: Marseille / Paris / Bruxelles (partie 2) (Épisode 2),,Firefox PC (Cadmium),00:42:31,00:42:31,FR (France)
Justine,2022-06-12 20:34:31,00:23:28,,Nouvelle École: Saison 1: Marseille / Paris / Bruxelles (partie 1) (Épisode 1),,Firefox PC (Cadmium),00:38:57,00:38:57,FR (France)
Justine,2022-06-12 20:01:19,00:15:29,,Nouvelle École: Saison 1: Marseille / Paris / Bruxelles (partie 1) (Épisode 1),,Firefox PC (Cadmium),00:15:29,Not latest view,FR (France)
Justine,2022-06-12 19:59:20,00:01:26,,Saison 1 (Bande-annonce) : Nouvelle École,TRAILER,Firefox PC (Cadmium),00:01:26,00:01:26,FR (France)
Justine,2022-06-12 19:38:21,00:06:45,,La Défense Lincoln: Saison 1: La vallée de l'étrange (Épisode 9),,Firefox PC (Cadmium),00:10:17,Not latest view,FR (France)
Justine,2022-06-12 19:37:53,00:00:27,,La Défense Lincoln: Saison 1: Le retour de la preuve (Épisode 8),,Firefox PC (Cadmium),00:48:27,00:48:27,FR (France)
Justine,2022-06-12 09:15:23,00:37:06,Autoplayed: user action: None; ,La Défense Lincoln: Saison 1: Le retour de la preuve (Épisode 8),,Firefox PC (Cadmium),00:48:00,Not latest view,FR (France)
Justine,2022-06-12 08:40:03,00:35:20,,La Défense Lincoln: Saison 1: Le septième juré (Épisode 7),,Firefox PC (Cadmium),00:45:46,00:45:46,FR (France)
Justine,2022-06-12 07:51:03,00:43:09,,La Défense Lincoln: Saison 1: Véreux (Épisode 6),,Firefox PC (Cadmium),00:44:48,00:44:48,FR (France)
Justine,2022-06-12 02:09:04,00:00:04,Autoplayed: user action: None; ,La Défense Lincoln: Saison 1: Véreux (Épisode 6),,Firefox PC (Cadmium),00:01:38,Not latest view,FR (France)
Justine,2022-06-12 02:04:27,00:04:36,,La Défense Lincoln: Saison 1: Un jury de rêve (Épisode 5),,Firefox PC (Cadmium),00:43:49,00:43:49,FR (France)
Justine,2022-06-12 02:04:12,00:00:10,,La Défense Lincoln: Saison 1: Le retour de la preuve (Épisode 8),,Firefox PC (Cadmium),00:00:09,Not latest view,FR (France)
Justine,2022-06-12 01:04:21,00:00:18,Autoplayed: user action: None; ,La Défense Lincoln: Saison 1: Le retour de la preuve (Épisode 8),,Firefox PC (Cadmium),00:02:00,Not latest view,FR (France)
Justine,2022-06-12 00:29:01,00:35:19,,La Défense Lincoln: Saison 1: Le septième juré (Épisode 7),,Firefox PC (Cadmium),00:45:46,Not latest view,FR (France)
Justine,2022-06-11 23:54:23,00:34:37,,La Défense Lincoln: Saison 1: Véreux (Épisode 6),,Firefox PC (Cadmium),00:44:50,Not latest view,FR (France)
Justine,2022-06-11 23:39:26,00:14:54,,La Défense Lincoln: Saison 1: Un jury de rêve (Épisode 5),,Firefox PC (Cadmium),00:43:49,Not latest view,FR (France)
Justine,2022-06-11 23:20:26,00:18:58,,La Défense Lincoln: Saison 1: Le septième juré (Épisode 7),,Firefox PC (Cadmium),00:25:19,Not latest view,FR (France)
